Column1,index,AI and Machine Learning,Big Data,Blockchain and Cryptocurrency,IoT,AR and VR,Cybersecurity,Automation,NLP,Quantum Computing,5G,Edge Computing,Data Analytics,Biotechnology,Nanotechnology,Wearable Technology,Voice User Interface (VUI),FinTech,Data Mining,Predictive Analysis,Chatbots,3D Printing,Smart Cities,Regtech,Insurtech,E-Commerce,Serverless Computing,Software/Platform/Infrastructure as a Service/Cloud Computing,Web Applications,doi,journal
2043,9992,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.agwat.2021.107037,Agricultural Water Management
2044,9998,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10.1016/j.agwat.2021.107028,Agricultural Water Management
2045,10002,26,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,10.1016/j.agwat.2021.107032,Agricultural Water Management
2046,10006,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,1,0,0,0,0,0,0,0,2,10.1016/j.agwat.2021.107040,Agricultural Water Management
2047,10011,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,10.1016/j.agwat.2021.107047,Agricultural Water Management
2048,10015,37,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,5,0,1,1,4,0,0,0,0,0,0,10.1016/j.agwat.2021.107052,Agricultural Water Management
2049,10030,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.1016/j.agwat.2021.106934,Agricultural Water Management
2050,10033,64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,10.1016/j.agwat.2021.106968,Agricultural Water Management
2051,10042,33,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.agwat.2021.106942,Agricultural Water Management
2052,10044,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,10.1016/j.agwat.2021.106961,Agricultural Water Management
2053,10056,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,10.1016/j.agwat.2021.106932,Agricultural Water Management
2054,10060,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,10.1016/j.agwat.2021.106937,Agricultural Water Management
2055,10062,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.agwat.2020.106663,Agricultural Water Management
2056,10084,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.agwat.2021.106910,Agricultural Water Management
2057,10089,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.agwat.2021.106927,Agricultural Water Management
2058,10093,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1016/j.agwat.2021.106928,Agricultural Water Management
2059,10095,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,10.1016/j.agwat.2021.106906,Agricultural Water Management
2061,10113,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10.1016/j.agwat.2021.106834,Agricultural Water Management
2062,10114,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.1016/j.agwat.2021.106815,Agricultural Water Management
2063,10122,31,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,10.1016/j.agwat.2021.106838,Agricultural Water Management
2064,10135,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,10.1016/j.agwat.2021.106863,Agricultural Water Management
2065,10140,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,10.1016/j.agwat.2021.106799,Agricultural Water Management
2066,10143,12,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10.1016/j.agwat.2021.106802,Agricultural Water Management
2067,10144,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10.1016/j.agwat.2021.106796,Agricultural Water Management
2068,10152,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,10.1016/j.agwat.2021.106801,Agricultural Water Management
2069,10164,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,10.1016/j.agwat.2021.106763,Agricultural Water Management
2070,10187,10,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10.1016/j.agwat.2020.106543,Agricultural Water Management
2071,10195,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.agwat.2020.106705,Agricultural Water Management
2072,10227,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10.1016/j.agwat.2020.106690,Agricultural Water Management
2073,10229,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,10.1016/j.agwat.2020.106688,Agricultural Water Management
2074,10234,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.agwat.2020.106689,Agricultural Water Management
2075,10235,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,10.1016/j.agwat.2020.106694,Agricultural Water Management
2076,10243,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10.1016/j.agwat.2020.106499,Agricultural Water Management
2077,10245,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10.1016/j.agwat.2020.106651,Agricultural Water Management
2078,10249,12,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10.1016/j.agwat.2020.106665,Agricultural Water Management
2079,10258,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,0,16,0,0,0,0,0,0,0,0,10.1016/j.agwat.2020.106547,Agricultural Water Management
2080,10265,55,2,0,1,0,0,0,0,0,2,1,2,1,0,0,0,0,11,0,2,0,0,0,0,0,0,0,0,10.1016/j.agwat.2020.106558,Agricultural Water Management
2081,10273,9,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.agwat.2020.106569,Agricultural Water Management
2082,10275,14,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,9,0,0,0,0,0,1,10.1016/j.agwat.2020.106571,Agricultural Water Management
2083,10281,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,5,0,0,0,0,0,3,10.1016/j.agwat.2020.106578,Agricultural Water Management
2084,10286,7,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.agwat.2020.106586,Agricultural Water Management
2085,10294,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.1016/j.agwat.2020.106611,Agricultural Water Management
2086,10295,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,10.1016/j.agwat.2020.106623,Agricultural Water Management
2087,10297,45,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,2,0,1,0,0,0,0,0,0,10.1016/j.agwat.2020.106625,Agricultural Water Management
2088,10304,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10.1016/j.agwat.2020.106636,Agricultural Water Management
2089,10307,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.agwat.2020.106646,Agricultural Water Management
2090,10308,28,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,14,0,4,0,0,0,0,0,0,0,0,10.1016/j.agwat.2020.106649,Agricultural Water Management
2091,10312,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,10.1016/j.agwat.2020.106658,Agricultural Water Management
2092,10316,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10.1016/j.agwat.2020.106648,Agricultural Water Management
2093,10317,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.1016/j.agwat.2020.106433,Agricultural Water Management
2094,10322,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1016/j.agwat.2020.106535,Agricultural Water Management
2095,10332,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.agwat.2020.106441,Agricultural Water Management
2096,10336,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.1016/j.agwat.2020.106563,Agricultural Water Management
2097,10341,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,5,0,0,0,0,0,0,0,0,10.1016/j.agwat.2020.106594,Agricultural Water Management
2098,10349,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.1016/j.agwat.2020.106599,Agricultural Water Management
2099,10352,7,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1016/j.agwat.2020.106604,Agricultural Water Management
2100,10360,33,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,20,1,0,0,1,0,0,0,0,0,0,10.1016/j.agwat.2020.106622,Agricultural Water Management
2101,10382,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.1016/j.agwat.2020.106360,Agricultural Water Management
2102,10383,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.1016/j.agwat.2020.106437,Agricultural Water Management
2103,10385,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10.1016/j.agwat.2020.106447,Agricultural Water Management
2104,10397,7,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10.1016/j.agwat.2020.106458,Agricultural Water Management
2105,10402,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1016/j.agwat.2020.106443,Agricultural Water Management
2106,10443,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.1016/j.agwat.2020.106525,Agricultural Water Management
2107,10447,6,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,10.1016/j.agwat.2020.106397,Agricultural Water Management
2108,10455,33,3,0,1,0,0,0,0,0,1,1,2,2,0,0,0,0,9,1,0,0,2,0,0,0,0,0,0,10.1016/j.agwat.2020.106386,Agricultural Water Management
2109,10464,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.agwat.2020.106330,Agricultural Water Management
2110,10466,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10.1016/j.agwat.2020.106296,Agricultural Water Management
2111,10468,19,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,10.1016/j.agwat.2020.106334,Agricultural Water Management
2112,10470,47,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,10.1016/j.agwat.2020.106346,Agricultural Water Management
2113,10473,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.1016/j.agwat.2020.106337,Agricultural Water Management
2114,10475,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10.1016/j.agwat.2020.106323,Agricultural Water Management
2115,10478,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.agwat.2020.106332,Agricultural Water Management
2116,10482,6,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10.1016/j.agwat.2020.106356,Agricultural Water Management
2117,10484,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,10.1016/j.agwat.2020.106197,Agricultural Water Management
2118,10486,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10.1016/j.agwat.2020.106366,Agricultural Water Management
2119,10487,33,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,10.1016/j.agwat.2020.106365,Agricultural Water Management
2120,10501,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10.1016/j.agwat.2020.106383,Agricultural Water Management
2121,10502,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10.1016/j.agwat.2020.106387,Agricultural Water Management
2122,10514,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.agwat.2020.106292,Agricultural Water Management
2123,10525,37,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,23,1,0,0,2,0,0,0,0,0,0,10.1016/j.agwat.2020.106303,Agricultural Water Management
2124,10527,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.agwat.2020.106304,Agricultural Water Management
2125,10529,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10.1016/j.agwat.2020.106289,Agricultural Water Management
2126,10536,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,0,10.1016/j.agwat.2020.106306,Agricultural Water Management
2127,10554,19,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,10.1016/j.agwat.2020.106259,Agricultural Water Management
2128,10557,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,10.1016/j.agwat.2020.106204,Agricultural Water Management
2129,10563,7,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.1016/j.agwat.2020.106266,Agricultural Water Management
2130,10566,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10.1016/j.agwat.2020.106245,Agricultural Water Management
2131,10570,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10.1016/j.agwat.2020.106260,Agricultural Water Management
2132,10571,23,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10.1016/j.agwat.2020.106253,Agricultural Water Management
2133,10580,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.agwat.2020.106213,Agricultural Water Management
2134,10592,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10.1016/j.agwat.2020.106238,Agricultural Water Management
2135,10595,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.1016/j.agwat.2020.106225,Agricultural Water Management
2136,10602,1,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10.1016/j.agwat.2020.106183,Agricultural Water Management
2137,10603,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.agwat.2020.106182,Agricultural Water Management
2138,10611,51,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,0,1,0,0,0,0,0,0,0,0,10.1016/j.agwat.2020.106145,Agricultural Water Management
2139,10613,27,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,10.1016/j.agwat.2020.106168,Agricultural Water Management
2140,10621,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10.1016/j.agwat.2020.106151,Agricultural Water Management
2141,10625,20,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,10.1016/j.agwat.2020.106080,Agricultural Water Management
2142,10626,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10.1016/j.agwat.2020.106154,Agricultural Water Management
2143,10630,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,23,0,0,0,0,0,1,0,0,10.1016/j.agwat.2020.106113,Agricultural Water Management
2144,10639,66,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,0,0,0,3,0,0,0,0,0,0,10.1016/j.agwat.2020.106089,Agricultural Water Management
2145,10642,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,10.1016/j.agwat.2020.106121,Agricultural Water Management
2146,10646,8,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.agwat.2020.106109,Agricultural Water Management
2147,10651,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.1016/j.agwat.2020.106148,Agricultural Water Management
2148,10653,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1016/j.agwat.2020.106070,Agricultural Water Management
2149,10660,68,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,22,0,1,0,5,0,0,0,0,0,0,10.1016/j.agwat.2020.106090,Agricultural Water Management
2150,10671,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.agwat.2020.106102,Agricultural Water Management
2151,10676,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,10.1016/j.agwat.2020.106061,Agricultural Water Management
2152,10677,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,1,1,10.1016/j.agwat.2020.106081,Agricultural Water Management
2153,10683,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.agwat.2020.106043,Agricultural Water Management
2154,10685,10,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,10.1016/j.agwat.2020.106040,Agricultural Water Management
2155,10707,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.agwat.2019.105988,Agricultural Water Management
2156,10716,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.agwat.2019.105987,Agricultural Water Management
2157,10730,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.1016/j.agwat.2020.106021,Agricultural Water Management
2158,10747,7,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.agwat.2019.105963,Agricultural Water Management
2159,10750,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.agwat.2019.105982,Agricultural Water Management
2160,10753,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.agwat.2019.105919,Agricultural Water Management
2161,10760,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,0,1,0,0,0,0,0,0,10.1016/j.agwat.2019.105907,Agricultural Water Management
2162,10779,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0,10.1016/j.agwat.2019.105808,Agricultural Water Management
2163,10780,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.agwat.2019.105869,Agricultural Water Management
2164,10782,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,1,0,0,0,0,0,0,10.1016/j.agwat.2019.105875,Agricultural Water Management
2165,10789,17,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.1016/j.agwat.2019.105883,Agricultural Water Management
2166,10799,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,10.1016/j.agwat.2019.105853,Agricultural Water Management
2167,10801,26,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,10.1016/j.agwat.2019.105905,Agricultural Water Management
2168,10813,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,2,0,0,0,0,0,0,10.1016/j.agwat.2019.105923,Agricultural Water Management
2169,10819,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,10.1016/j.agwat.2019.105846,Agricultural Water Management
2170,10822,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.1016/j.agwat.2019.105840,Agricultural Water Management
2171,10824,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.agwat.2019.105844,Agricultural Water Management
2172,10839,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.agwat.2019.105756,Agricultural Water Management
2173,10840,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.agwat.2019.105761,Agricultural Water Management
2174,10841,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10.1016/j.agwat.2019.105804,Agricultural Water Management
2175,10844,8,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10.1016/j.agwat.2019.105817,Agricultural Water Management
2176,10855,13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.agwat.2019.105732,Agricultural Water Management
2177,10858,31,2,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,11,0,1,0,2,0,0,0,0,0,0,10.1016/j.agwat.2019.105758,Agricultural Water Management
2178,10860,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.agwat.2019.105759,Agricultural Water Management
2179,10877,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.1016/j.agwat.2019.105780,Agricultural Water Management
2180,10883,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.agwat.2019.105740,Agricultural Water Management
2181,10896,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10.1016/j.agwat.2019.05.032,Agricultural Water Management
2182,10905,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.agwat.2019.105689,Agricultural Water Management
2183,10920,13,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.agwat.2019.105705,Agricultural Water Management
2184,10942,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,10.1016/j.agwat.2019.05.023,Agricultural Water Management
2185,10968,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10.1016/j.agwat.2019.06.006,Agricultural Water Management
2186,10975,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1016/j.agwat.2019.06.014,Agricultural Water Management
2187,10976,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.agwat.2019.04.019,Agricultural Water Management
2188,10996,31,2,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,10.1016/j.agwat.2019.03.027,Agricultural Water Management
2189,11000,11,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.agwat.2019.04.025,Agricultural Water Management
2190,11008,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.agwat.2019.05.003,Agricultural Water Management
2191,11024,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,10.1016/j.agwat.2019.05.028,Agricultural Water Management
2192,11027,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,10.1016/j.agwat.2019.03.044,Agricultural Water Management
2193,11035,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,5,0,1,0,0,0,0,0,0,10.1016/j.agwat.2019.03.045,Agricultural Water Management
2194,11044,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.1016/j.agwat.2019.03.023,Agricultural Water Management
2195,11068,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.agwat.2019.02.037,Agricultural Water Management
2196,11070,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10.1016/j.agwat.2019.02.039,Agricultural Water Management
2197,11071,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.1016/j.agwat.2019.02.040,Agricultural Water Management
