index,AI and Machine Learning,Big Data,Blockchain and Cryptocurrency,IoT,AR and VR,Cybersecurity,Automation,NLP,Quantum Computing,5G,Edge Computing,Data Analytics,Biotechnology,Nanotechnology,Wearable Technology,Voice User Interface (VUI),FinTech,Data Mining,Predictive Analysis,Chatbots,3D Printing,Smart Cities,Regtech,Insurtech,E-Commerce,Serverless Computing,Software/Platform/Infrastructure as a Service/Cloud Computing,Web Applications,doi,journal
13014,1,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2022.102691,Journal of Water Process Engineering
13016,0,0,0,0,0,0,0,0,0,0,0,0,4,104,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.1016/j.jwpe.2022.102696,Journal of Water Process Engineering
13019,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2022.102704,Journal of Water Process Engineering
13026,0,0,0,0,0,1,0,0,0,0,0,0,30,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,10.1016/j.jwpe.2022.102712,Journal of Water Process Engineering
13027,2,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2022.102692,Journal of Water Process Engineering
13028,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2022.102702,Journal of Water Process Engineering
13030,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2022.102714,Journal of Water Process Engineering
13032,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2022.102705,Journal of Water Process Engineering
13033,0,0,0,9,0,0,0,0,0,0,0,0,1,31,0,0,0,1,1,0,0,6,0,0,0,1,0,0,10.1016/j.jwpe.2022.102706,Journal of Water Process Engineering
13036,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.1016/j.jwpe.2022.102725,Journal of Water Process Engineering
13038,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10.1016/j.jwpe.2022.102713,Journal of Water Process Engineering
13040,0,0,0,0,0,0,0,0,0,0,0,0,13,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2022.102727,Journal of Water Process Engineering
13041,0,0,0,0,0,0,0,0,0,0,0,0,1,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2022.102729,Journal of Water Process Engineering
13045,2,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2022.102715,Journal of Water Process Engineering
13053,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2022.102674,Journal of Water Process Engineering
13055,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.1016/j.jwpe.2022.102721,Journal of Water Process Engineering
13057,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2022.102742,Journal of Water Process Engineering
13058,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2022.102746,Journal of Water Process Engineering
13062,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2022.102750,Journal of Water Process Engineering
13070,28,2,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,8,1,3,0,0,0,0,1,0,0,1,10.1016/j.jwpe.2021.102521,Journal of Water Process Engineering
13084,0,0,0,0,0,0,1,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102446,Journal of Water Process Engineering
13087,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2022.102560,Journal of Water Process Engineering
13091,0,0,0,0,0,0,0,0,0,0,0,4,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102557,Journal of Water Process Engineering
13095,1,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10.1016/j.jwpe.2021.102553,Journal of Water Process Engineering
13098,1,0,0,0,0,0,0,0,0,0,0,0,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2022.102562,Journal of Water Process Engineering
13100,2,0,0,0,0,0,0,0,0,0,0,2,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102548,Journal of Water Process Engineering
13103,31,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,0,10.1016/j.jwpe.2022.102580,Journal of Water Process Engineering
13113,1,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102550,Journal of Water Process Engineering
13114,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102539,Journal of Water Process Engineering
13118,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2022.102586,Journal of Water Process Engineering
13123,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2022.102599,Journal of Water Process Engineering
13124,0,0,0,0,0,0,0,0,0,0,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2022.102582,Journal of Water Process Engineering
13125,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2022.102577,Journal of Water Process Engineering
13126,0,0,0,0,0,0,1,0,0,0,0,0,10,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10.1016/j.jwpe.2022.102593,Journal of Water Process Engineering
13134,2,0,0,4,0,1,0,0,0,0,0,1,3,6,0,0,0,0,1,0,0,5,0,0,0,0,0,0,10.1016/j.jwpe.2022.102587,Journal of Water Process Engineering
13138,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10.1016/j.jwpe.2022.102591,Journal of Water Process Engineering
13143,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2022.102616,Journal of Water Process Engineering
13145,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2022.102610,Journal of Water Process Engineering
13150,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.1016/j.jwpe.2022.102631,Journal of Water Process Engineering
13155,1,0,0,0,0,0,0,0,0,0,0,1,4,10,0,0,0,0,0,0,0,11,0,0,0,0,0,0,10.1016/j.jwpe.2022.102622,Journal of Water Process Engineering
13157,0,0,0,1,0,0,0,0,0,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2022.102615,Journal of Water Process Engineering
13163,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2022.102623,Journal of Water Process Engineering
13168,0,0,0,1,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102466,Journal of Water Process Engineering
13173,2,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102467,Journal of Water Process Engineering
13174,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102471,Journal of Water Process Engineering
13177,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102470,Journal of Water Process Engineering
13183,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102494,Journal of Water Process Engineering
13184,1,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102492,Journal of Water Process Engineering
13185,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102488,Journal of Water Process Engineering
13188,5,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102487,Journal of Water Process Engineering
13190,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10.1016/j.jwpe.2021.102478,Journal of Water Process Engineering
13196,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102480,Journal of Water Process Engineering
13198,0,0,0,1,0,0,0,0,1,0,0,0,2,74,0,0,0,0,0,0,7,1,0,0,0,0,0,0,10.1016/j.jwpe.2021.102481,Journal of Water Process Engineering
13201,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102500,Journal of Water Process Engineering
13208,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,10.1016/j.jwpe.2021.102509,Journal of Water Process Engineering
13214,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102526,Journal of Water Process Engineering
13216,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102528,Journal of Water Process Engineering
13219,0,0,0,0,0,0,0,0,0,0,0,0,13,70,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.1016/j.jwpe.2021.102518,Journal of Water Process Engineering
13223,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,10.1016/j.jwpe.2021.102490,Journal of Water Process Engineering
13225,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.1016/j.jwpe.2021.102531,Journal of Water Process Engineering
13235,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102282,Journal of Water Process Engineering
13238,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102308,Journal of Water Process Engineering
13240,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102314,Journal of Water Process Engineering
13249,0,0,0,3,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102333,Journal of Water Process Engineering
13251,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102336,Journal of Water Process Engineering
13253,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102338,Journal of Water Process Engineering
13255,16,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102341,Journal of Water Process Engineering
13258,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102355,Journal of Water Process Engineering
13259,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102358,Journal of Water Process Engineering
13261,0,0,0,0,0,0,0,0,0,0,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102354,Journal of Water Process Engineering
13271,1,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102376,Journal of Water Process Engineering
13273,44,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,27,1,3,0,2,0,0,0,0,0,0,10.1016/j.jwpe.2021.102367,Journal of Water Process Engineering
13278,60,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,17,9,1,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102380,Journal of Water Process Engineering
13280,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102362,Journal of Water Process Engineering
13281,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102372,Journal of Water Process Engineering
13283,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102383,Journal of Water Process Engineering
13289,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102389,Journal of Water Process Engineering
13290,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102357,Journal of Water Process Engineering
13295,1,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102393,Journal of Water Process Engineering
13303,2,0,0,0,0,0,2,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102401,Journal of Water Process Engineering
13307,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102402,Journal of Water Process Engineering
13310,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102404,Journal of Water Process Engineering
13314,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102409,Journal of Water Process Engineering
13317,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102417,Journal of Water Process Engineering
13319,0,0,0,0,0,0,0,0,0,0,0,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102437,Journal of Water Process Engineering
13322,11,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102206,Journal of Water Process Engineering
13326,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10.1016/j.jwpe.2021.102215,Journal of Water Process Engineering
13337,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102016,Journal of Water Process Engineering
13339,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102217,Journal of Water Process Engineering
13340,7,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,10.1016/j.jwpe.2021.102227,Journal of Water Process Engineering
13344,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102232,Journal of Water Process Engineering
13345,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102221,Journal of Water Process Engineering
13346,5,0,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,2,4,0,0,0,0,0,0,10.1016/j.jwpe.2021.102209,Journal of Water Process Engineering
13349,4,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102233,Journal of Water Process Engineering
13357,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102242,Journal of Water Process Engineering
13360,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102246,Journal of Water Process Engineering
13361,1,0,0,0,0,0,0,0,1,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102251,Journal of Water Process Engineering
13362,31,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102252,Journal of Water Process Engineering
13363,2,0,0,0,0,0,0,0,0,0,0,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102243,Journal of Water Process Engineering
13365,0,0,0,0,0,0,0,0,0,0,0,0,2,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102249,Journal of Water Process Engineering
13366,0,0,0,0,0,0,0,0,0,0,0,1,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102255,Journal of Water Process Engineering
13373,1,0,0,0,0,0,0,0,0,0,0,0,2,214,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.1016/j.jwpe.2021.102198,Journal of Water Process Engineering
13375,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102262,Journal of Water Process Engineering
13377,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102263,Journal of Water Process Engineering
13386,5,0,0,0,0,0,0,0,0,0,0,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102267,Journal of Water Process Engineering
13391,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102276,Journal of Water Process Engineering
13392,7,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,10.1016/j.jwpe.2021.102288,Journal of Water Process Engineering
13404,3,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102167,Journal of Water Process Engineering
13407,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102295,Journal of Water Process Engineering
13414,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102100,Journal of Water Process Engineering
13415,7,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102107,Journal of Water Process Engineering
13418,1,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102111,Journal of Water Process Engineering
13423,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102122,Journal of Water Process Engineering
13425,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102120,Journal of Water Process Engineering
13429,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102124,Journal of Water Process Engineering
13432,0,0,0,0,0,0,0,0,0,0,0,1,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102123,Journal of Water Process Engineering
13435,2,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.1016/j.jwpe.2021.102074,Journal of Water Process Engineering
13440,0,0,0,0,0,0,1,0,0,0,0,0,0,17,0,0,0,0,0,0,1,2,0,0,0,0,0,0,10.1016/j.jwpe.2021.102128,Journal of Water Process Engineering
13441,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102106,Journal of Water Process Engineering
13447,0,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102137,Journal of Water Process Engineering
13450,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102135,Journal of Water Process Engineering
13453,4,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102143,Journal of Water Process Engineering
13454,0,0,0,0,0,0,0,0,0,0,1,0,74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102133,Journal of Water Process Engineering
13456,8,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102136,Journal of Water Process Engineering
13457,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102130,Journal of Water Process Engineering
13460,1,0,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102148,Journal of Water Process Engineering
13475,10,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102166,Journal of Water Process Engineering
13476,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102165,Journal of Water Process Engineering
13478,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102172,Journal of Water Process Engineering
13484,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102150,Journal of Water Process Engineering
13486,22,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2020.101897,Journal of Water Process Engineering
13489,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102181,Journal of Water Process Engineering
13491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,10.1016/j.jwpe.2021.102187,Journal of Water Process Engineering
13492,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102184,Journal of Water Process Engineering
13495,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102174,Journal of Water Process Engineering
13499,2,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.1016/j.jwpe.2021.102193,Journal of Water Process Engineering
13503,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,10.1016/j.jwpe.2021.101990,Journal of Water Process Engineering
13504,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.101993,Journal of Water Process Engineering
13513,2,0,0,0,0,0,0,0,0,0,0,1,1,10,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102004,Journal of Water Process Engineering
13515,0,0,0,0,0,0,1,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.101969,Journal of Water Process Engineering
13516,0,0,0,0,0,0,0,0,0,0,0,0,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102008,Journal of Water Process Engineering
13519,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102007,Journal of Water Process Engineering
13520,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102009,Journal of Water Process Engineering
13521,0,0,0,0,0,0,0,0,0,0,0,0,2,66,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.1016/j.jwpe.2021.102019,Journal of Water Process Engineering
13525,0,0,0,1,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102006,Journal of Water Process Engineering
13529,0,0,0,1,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.1016/j.jwpe.2021.102030,Journal of Water Process Engineering
13530,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102026,Journal of Water Process Engineering
13531,0,0,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.1016/j.jwpe.2021.102017,Journal of Water Process Engineering
13534,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102027,Journal of Water Process Engineering
13538,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102033,Journal of Water Process Engineering
13540,0,1,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102039,Journal of Water Process Engineering
13541,0,0,0,0,0,0,0,0,0,0,0,1,4,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.jwpe.2021.102041,Journal of Water Process Engineering
13545,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,10.1016/j.jwpe.2021.102024,Journal of Water Process Engineering
