,AI and Machine Learning,Big Data,Blockchain and Cryptocurrency,IoT,AR and VR,Cybersecurity,Automation,Modeling,NLP,Quantum Computing,5G,Edge Computing,Data Analytics,Biotechnology,Nanotechnology,Wearable Technology,Voice User Interface (VUI),FinTech,Data Mining,Predictive Analysis,Chatbots,3D Printing,Smart Cities,Regtech,Insurtech,E-Commerce,Serverless Computing,Software/Platform/Infrastructure as a Service/Cloud Computing,Web Applications,doi
15549,106,10,0,4,0,5,0,10,0,0,3,0,6,1,0,0,0,0,153,24,7,0,18,0,0,0,0,4,4,10.1016/j.watres.2022.118973
15563,26,2,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,10.1016/j.watres.2022.118970
15568,36,1,0,1,0,0,0,55,0,0,1,0,0,0,0,0,0,0,13,0,1,0,1,0,0,0,0,0,0,10.1016/j.watres.2022.118972
15570,81,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,17,2,0,0,4,0,0,0,0,0,1,10.1016/j.watres.2022.118977
15571,86,5,0,0,0,0,0,2,0,0,1,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10.1016/j.watres.2022.118975
15579,36,1,0,0,0,0,0,0,0,0,0,0,6,49,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,10.1016/j.watres.2022.118923
15592,18,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.watres.2022.118985
15593,0,1,0,1,0,0,0,0,0,0,0,0,4,15,0,0,0,0,10,1,0,0,1,0,0,0,0,0,0,10.1016/j.watres.2022.118998
15615,3,1,0,1,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,16,0,0,1,1,0,0,0,0,0,10.1016/j.watres.2022.118878
15619,56,1,0,0,0,0,3,1,0,0,1,0,1,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,10.1016/j.watres.2022.118902
15662,20,2,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,10.1016/j.watres.2022.118908
15665,15,1,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10.1016/j.watres.2022.118879
15672,0,0,0,1,0,0,0,6,41,0,7,0,0,0,0,0,0,0,1,0,41,0,0,0,0,0,0,0,0,10.1016/j.watres.2022.118914
15703,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10.1016/j.watres.2022.118955
15708,7,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,10.1016/j.watres.2022.118755
15720,7,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,12,0,0,0,2,0,0,0,0,0,0,10.1016/j.watres.2022.118711
15759,10,0,0,1,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.1016/j.watres.2022.118793
15766,40,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,25,5,2,0,0,0,0,1,0,0,2,10.1016/j.watres.2022.118787
15783,0,0,0,6,0,11,0,2,0,0,0,0,0,1,0,0,0,0,0,14,0,0,11,0,0,0,0,0,3,10.1016/j.watres.2022.118812
15796,18,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,18,1,0,0,2,0,0,0,0,0,0,10.1016/j.watres.2022.118805
15797,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,10.1016/j.watres.2022.118659
15808,18,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.1016/j.watres.2022.118595
15840,60,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,13,0,5,0,0,0,0,0,0,0,0,10.1016/j.watres.2022.118682
15859,19,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,3,0,1,10.1016/j.watres.2022.118685
15866,38,2,0,0,0,1,0,4,0,0,0,0,2,1,0,0,0,0,8,12,0,0,1,0,0,0,0,0,0,10.1016/j.watres.2022.118714
15890,43,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,10.1016/j.watres.2022.118532
15891,3,1,0,0,0,14,0,0,0,0,0,0,4,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,10.1016/j.watres.2022.118530
15910,0,0,0,0,0,19,0,8,0,0,0,0,0,0,0,0,0,0,0,21,0,0,2,0,0,0,0,0,0,10.1016/j.watres.2022.118561
15937,18,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,20,3,0,0,1,0,0,0,0,0,0,10.1016/j.watres.2022.118591
15940,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,0,0,0,0,0,0,10.1016/j.watres.2022.118583
15950,2,6,1,14,0,2,0,2,0,0,12,5,5,0,0,0,0,0,3,0,0,0,29,0,0,0,0,0,0,10.1016/j.watres.2022.118409
15964,22,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,10.1016/j.watres.2022.118443
15990,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,1,0,0,0,0,0,0,10.1016/j.watres.2022.118480
16001,42,3,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,10,1,0,0,1,0,0,0,0,0,0,10.1016/j.watres.2022.118494
16010,10,3,0,1,0,10,0,26,0,0,0,0,3,0,0,0,0,0,9,10,0,0,3,0,0,0,0,0,0,10.1016/j.watres.2022.118418
16037,4,0,0,0,0,12,0,4,0,0,0,0,1,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,10.1016/j.watres.2022.118384
16069,10,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,27,0,0,0,4,0,0,0,0,0,0,10.1016/j.watres.2022.118394
16073,55,6,0,0,0,0,0,6,0,0,0,0,1,0,3,0,0,0,27,2,0,0,1,0,0,0,0,0,0,10.1016/j.watres.2022.118299
16090,27,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,57,0,0,0,4,0,0,0,0,0,0,10.1016/j.watres.2022.118283
16104,43,0,0,1,0,0,0,27,0,0,0,0,0,0,0,0,0,0,7,1,0,0,1,0,0,0,0,0,0,10.1016/j.watres.2022.118247
16144,12,0,0,1,0,0,1,0,0,0,0,0,4,13,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,10.1016/j.watres.2022.118220
16150,26,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,10.1016/j.watres.2022.118241
16175,31,0,0,0,0,0,0,18,2,0,0,0,0,0,0,0,1,0,23,0,0,0,0,0,0,0,0,0,0,10.1016/j.watres.2022.118289
16229,12,0,0,0,0,0,26,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,10.1016/j.watres.2022.118149
16233,15,1,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10.1016/j.watres.2022.118166
16314,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,10.1016/j.watres.2022.118045
16331,48,1,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,10.1016/j.watres.2022.118078
16409,2,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,10.1016/j.watres.2021.117912
16418,3,0,0,0,0,1,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,10.1016/j.watres.2021.117903
16426,1,0,0,1,0,17,0,0,0,1,0,0,1,11,0,0,0,0,0,17,0,0,1,0,0,0,0,0,0,10.1016/j.watres.2021.117941
16443,41,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,6,0,0,0,13,0,0,0,0,0,1,10.1016/j.watres.2021.117965
16452,102,3,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,22,13,1,0,2,0,0,0,0,0,0,10.1016/j.watres.2021.117851
16468,3,15,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,10.1016/j.watres.2021.117878
16490,11,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,16,0,0,0,2,0,0,0,0,0,0,10.1016/j.watres.2021.117797
16524,53,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,3,0,21,0,0,0,0,0,0,0,0,10.1016/j.watres.2021.117821
16536,43,1,0,6,0,0,0,6,0,0,0,0,1,0,0,0,0,0,45,22,2,0,6,0,0,0,0,0,0,10.1016/j.watres.2021.117695
16579,124,11,0,1,0,0,1,9,2,0,0,0,2,4,7,0,2,0,30,2,1,0,5,0,0,0,2,0,3,10.1016/j.watres.2021.117666
16601,57,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,10.1016/j.watres.2021.117680
16605,29,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,17,0,0,0,2,0,0,0,0,0,0,10.1016/j.watres.2021.117697
16611,21,0,0,0,0,0,0,20,0,0,0,0,3,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,10.1016/j.watres.2021.117685
16640,47,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,10.1016/j.watres.2021.117556
16656,23,1,0,1,0,0,0,2,0,0,0,0,4,0,0,0,0,0,19,0,0,0,1,0,0,0,0,0,0,10.1016/j.watres.2021.117618
16738,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,0,0,0,10.1016/j.watres.2021.117532
16902,0,0,0,1,0,11,0,0,0,0,0,0,0,2,0,0,0,0,0,11,0,0,1,0,0,0,0,0,0,10.1016/j.watres.2021.117233
16921,1,0,0,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,10.1016/j.watres.2021.117240
16932,18,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,10.1016/j.watres.2021.117236
16947,34,1,0,2,0,6,0,5,0,0,1,1,1,0,0,0,0,0,18,6,2,0,1,0,0,0,0,0,0,10.1016/j.watres.2021.117273
16953,1,0,0,0,0,10,0,11,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10.1016/j.watres.2021.117298
16960,52,0,0,1,0,0,0,6,0,0,0,0,0,3,0,0,0,0,13,1,1,0,0,0,0,0,0,0,0,10.1016/j.watres.2021.117182
16968,1,3,0,0,0,0,0,18,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.watres.2021.117194
16969,20,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2,0,0,0,0,0,0,10.1016/j.watres.2021.117166
16980,0,0,0,0,0,0,1,19,0,0,0,0,0,0,6,0,0,0,0,0,0,21,0,0,0,0,0,0,0,10.1016/j.watres.2021.117146
16981,2,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,10,0,0,0,0,0,0,10.1016/j.watres.2021.117168
17039,20,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,19,0,1,0,3,0,0,0,0,0,0,10.1016/j.watres.2021.117070
17055,0,0,0,3,0,0,0,0,0,0,0,0,0,19,2,0,0,0,0,0,0,0,12,0,0,0,0,0,0,10.1016/j.watres.2021.117120
17058,0,0,0,0,0,0,0,0,0,0,0,0,1,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.watres.2021.117081
17099,3,0,0,0,0,0,0,10,0,0,0,0,2,74,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.1016/j.watres.2021.116974
17125,0,0,0,0,0,16,0,13,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,10.1016/j.watres.2021.116911
17162,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,2,0,0,0,0,0,1,10.1016/j.watres.2021.116858
17165,5,0,0,0,0,12,0,11,0,0,0,0,0,0,0,0,0,1,2,14,0,0,2,0,0,0,0,0,0,10.1016/j.watres.2021.116854
17181,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,1,0,0,0,10.1016/j.watres.2021.116892
17188,0,1,0,1,0,0,0,11,0,0,0,0,1,0,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0,10.1016/j.watres.2021.116837
17202,0,1,0,2,0,0,0,0,0,0,0,0,0,29,14,0,0,0,0,0,0,1,2,0,0,0,0,0,0,10.1016/j.watres.2020.116787
17354,23,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,10.1016/j.watres.2020.116638
17365,24,1,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,4,10.1016/j.watres.2020.116641
17371,42,1,0,0,0,0,0,9,0,0,2,0,1,1,0,0,0,0,41,0,6,0,0,0,0,0,0,0,0,10.1016/j.watres.2020.116657
17419,10,0,0,0,0,29,0,3,0,0,0,0,1,0,0,0,0,0,5,31,0,0,0,0,0,0,0,0,0,10.1016/j.watres.2020.116510
17421,24,0,0,3,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10.1016/j.watres.2020.116486
17448,11,1,0,1,0,0,0,1,0,0,0,0,18,0,0,0,0,0,30,10,0,0,4,0,0,0,0,0,0,10.1016/j.watres.2020.116550
17462,12,1,0,0,0,1,0,26,0,0,0,0,0,2,0,0,0,0,19,1,1,0,0,0,0,0,0,0,0,10.1016/j.watres.2020.116535
17485,0,3,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,10.1016/j.watres.2020.116423
17540,21,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,22,1,0,0,0,0,0,0,0,0,0,10.1016/j.watres.2020.116349
17557,57,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,10.1016/j.watres.2020.116353
17619,28,1,0,0,0,1,0,1,0,0,0,0,1,52,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,10.1016/j.watres.2020.116127
17664,24,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,10.1016/j.watres.2020.116144
17682,12,2,0,0,0,0,0,16,0,0,0,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,10.1016/j.watres.2020.116103
17684,2,3,0,0,0,0,0,0,0,1,0,0,11,41,3,0,0,0,1,0,0,0,4,0,0,0,0,0,0,10.1016/j.watres.2020.116112
17702,1,1,0,0,0,1,0,0,0,0,0,0,11,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.1016/j.watres.2020.116107
17726,0,0,0,20,0,0,1,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,11,1,0,0,0,0,0,10.1016/j.watres.2020.116064
17792,11,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,10.1016/j.watres.2020.115971
17798,26,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,10.1016/j.watres.2020.115943
17914,27,0,0,0,0,0,0,3,0,0,0,0,2,2,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,10.1016/j.watres.2020.115799
17921,1,0,0,0,0,12,0,3,0,0,0,0,0,0,0,0,0,0,1,16,0,0,1,0,0,0,0,0,0,10.1016/j.watres.2020.115771
17962,50,1,0,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,13,0,3,0,1,0,0,0,0,0,0,10.1016/j.watres.2020.115788
17998,0,0,0,0,0,0,0,1,0,0,0,0,0,1,42,0,0,0,0,0,0,15,0,0,0,0,0,0,0,10.1016/j.watres.2020.115676
18025,2,4,0,0,0,0,0,24,0,0,0,0,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,10.1016/j.watres.2020.115669
18052,1,1,0,0,0,28,0,1,0,0,0,0,0,4,0,0,0,0,9,27,0,0,0,0,0,0,0,0,0,10.1016/j.watres.2020.115583
18081,1,0,1,12,0,0,0,2,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.watres.2020.115581
18090,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,1,0,0,0,0,0,10.1016/j.watres.2020.115521
18168,0,2,0,3,0,1,1,17,0,0,0,0,0,0,0,0,0,0,4,1,0,0,3,0,0,2,0,0,17,10.1016/j.watres.2020.115529
18210,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,2,10.1016/j.watres.2019.115403
18221,72,24,0,5,0,0,0,3,0,0,0,0,3,0,0,0,0,0,40,0,20,0,5,0,0,0,0,0,0,10.1016/j.watres.2019.115454
18254,15,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,1,13,0,0,4,0,0,0,0,0,2,10.1016/j.watres.2019.115288
18305,49,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,14,2,0,0,1,0,0,0,0,0,1,10.1016/j.watres.2019.115349
18306,35,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,38,1,0,0,3,0,0,0,0,0,0,10.1016/j.watres.2019.115350
18307,0,0,0,0,0,11,0,2,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,10.1016/j.watres.2019.115365
18396,9,0,0,1,0,26,0,0,0,0,0,0,1,9,0,0,0,0,1,26,0,0,1,0,0,0,0,0,0,10.1016/j.watres.2019.115160
18476,10,0,0,1,0,0,1,18,0,0,0,0,0,0,0,0,0,0,18,3,1,0,2,0,0,0,0,0,0,10.1016/j.watres.2019.115058
18480,13,12,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,10.1016/j.watres.2019.115029
18536,4,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,10.1016/j.watres.2019.114869
18569,12,0,0,1,0,7,0,0,0,0,0,0,1,0,0,0,0,0,10,9,0,0,4,0,0,0,0,0,0,10.1016/j.watres.2019.114938
18591,11,0,0,0,0,0,0,14,5,0,0,0,1,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,10.1016/j.watres.2019.114864
18659,0,0,0,0,0,12,0,3,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,10.1016/j.watres.2019.06.076
18685,10,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.watres.2019.03.053
18731,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,0,0,2,0,0,10.1016/j.watres.2019.05.071
18765,61,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,16,2,2,0,0,0,0,0,0,0,0,10.1016/j.watres.2019.04.054
18838,25,32,0,1,0,0,5,17,0,0,0,0,21,0,0,0,0,0,22,4,0,0,1,0,0,0,0,0,0,10.1016/j.watres.2019.03.030
18852,12,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,1,0,0,0,0,0,10.1016/j.watres.2019.03.086
18861,12,0,0,0,0,0,0,0,0,1,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.watres.2019.03.059
18893,0,0,0,1,0,0,0,0,0,0,0,0,1,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.watres.2019.03.006
18915,1,1,0,0,0,12,0,3,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,2,10.1016/j.watres.2019.03.038
18920,8,18,0,0,0,0,0,5,0,0,0,0,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.1016/j.watres.2019.03.011
18922,18,4,0,24,0,0,6,14,0,0,16,5,4,2,0,0,0,0,5,2,0,0,28,0,0,0,0,0,0,10.1016/j.watres.2019.02.034
18923,0,1,0,1,0,10,0,0,0,0,0,0,2,0,0,0,0,0,0,10,0,0,2,1,0,0,0,0,0,10.1016/j.watres.2019.02.054
19007,14,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,30,1,0,0,1,0,0,0,0,0,0,10.1016/j.watres.2019.01.015
19049,1,1,0,0,0,18,0,0,0,0,0,0,0,4,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,10.1016/j.watres.2018.12.048
19131,29,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,10.1016/j.watres.2018.10.093
19228,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,10.1016/j.watres.2018.10.002
19230,0,0,0,0,0,10,1,4,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,10.1016/j.watres.2018.09.032
19286,0,0,0,1,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,10.1016/j.watres.2018.08.017
19338,50,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,13,0,0,0,2,0,0,0,0,0,0,10.1016/j.watres.2018.09.009
19505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,10.1016/j.watres.2018.03.075
19573,42,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,10.1016/j.watres.2018.04.004
19583,18,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,13,0,0,0,2,0,0,0,0,0,0,10.1016/j.watres.2018.04.016
19615,10,0,0,0,0,0,0,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.watres.2018.02.059
19822,20,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49,14,0,0,1,0,0,0,0,0,0,10.1016/j.watres.2017.12.010
19866,24,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,10.1016/j.watres.2017.10.032
19908,30,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,23,2,0,0,0,1,0,0,0,0,0,10.1016/j.wroa.2022.100164
20019,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,1,10.1016/j.wroa.2018.100016
20127,15,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,10.1016/j.wasec.2021.100092
20138,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,12,0,0,0,0,0,0,10.1016/j.wasec.2020.100070
20183,0,1,0,2,0,13,0,3,0,0,0,0,0,0,0,0,0,0,1,13,0,0,2,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109884
20190,19,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109920
20198,49,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,20,1,0,0,1,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109617
20219,24,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109699
20227,1,0,0,0,0,11,0,8,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109732
20248,11,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109708
20265,90,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109727
20270,0,0,24,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109769
20283,2,11,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109557
20291,0,9,0,0,0,1,0,16,0,0,1,0,9,0,0,0,0,0,43,5,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109605
20309,0,5,0,0,0,0,0,24,0,0,0,0,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109600
20325,1,1,0,0,0,19,3,10,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109653
20354,28,1,0,4,1,0,4,31,0,0,1,0,0,0,0,0,0,0,3,0,0,2,5,0,0,0,0,1,0,10.1016/j.oceaneng.2021.109558
20359,25,0,0,0,0,0,1,16,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,1,1,1,10.1016/j.oceaneng.2021.109402
20373,20,1,0,0,0,0,0,20,3,0,0,0,1,0,0,0,2,0,5,0,1,0,1,0,0,0,0,0,1,10.1016/j.oceaneng.2021.109469
20379,11,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109438
20398,2,0,59,2,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109525
20401,20,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109535
20413,21,1,0,0,0,0,0,11,2,0,3,0,0,0,0,0,1,0,24,0,0,1,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109542
20442,81,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,0,23,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.108699
20446,1,1,0,1,0,0,22,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.1016/j.oceaneng.2021.109300
20447,113,1,0,4,0,0,6,17,0,0,4,2,0,0,0,0,0,0,46,0,0,1,1,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109355
20489,23,2,0,0,0,0,0,3,1,0,0,0,0,0,0,1,1,0,12,0,1,0,1,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109388
20495,30,0,0,0,0,3,0,54,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109353
20504,30,2,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109403
20517,11,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,10.1016/j.oceaneng.2021.109399
